[2020-11-18 04:02:11]	select * from _tbl_store_types where IsActive='1'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','191','WTSHE00008','600','0','600','0','0','0','600','0','600','600','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSHE00009'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00018'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTDAR00069'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTDAR00070'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTBHA00072'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTJAY00081'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTDAR00071'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTHAL00077'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKNB00078'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKNB00079'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKNB00080'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKCC00074'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSHE00009'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00019'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSHE00009' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTSHE00009'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','192','WTSHE00009','1050','500','50','0','0','0','1050','0','1050','50','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSHE00010'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00020'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSHE00010'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00021'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSHE00010' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTSHE00010'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','193','WTSHE00010','50','0','50','0','0','0','50','0','50','50','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSHE00011'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00022'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSHE00011'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00023'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSHE00011' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTSHE00011'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','194','WTSHE00011','50','0','50','0','0','0','50','0','50','50','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSHE00012'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00024'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSHE00012'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00025'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSHE00012' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTSHE00012'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','195','WTSHE00012','50','0','50','0','0','0','50','0','50','50','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSHE00013'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00026'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSHE00013'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00027'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSHE00013' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTSHE00013'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','196','WTSHE00013','50','0','50','0','0','0','50','0','50','50','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSHE00014'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00028'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSHE00014'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00029'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTBAB00056'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSAN00057'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTMOH00064'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTAYU00065'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTFOU00067'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTHUM00066'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTAMR00068'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSHE00014' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTSHE00014'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','197','WTSHE00014','50','0','650','0','0','0','50','0','50','650','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSHE00015'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00030'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSEL00047'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSEL00048'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSEL00049'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTMAD00055'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKAR00058'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTGEE00059'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTCHA00063'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSHE00015'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTPRE00031'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSEL00039'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTSEE00040'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTMUR00041'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTCAT00045'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTSHE00015' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTSHE00015'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','198','WTSHE00015','850','0','250','0','0','0','850','0','850','250','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00016'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTFAT00032'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTFAT00034'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTNOO00036'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTFAT00035'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTNAN00054'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00016'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKEM00033'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKEM00037'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTRAJ00042'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTEBI00043'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTRAM00044'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKEM00038'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTPRE00016' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTPRE00016'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','199','WTPRE00016','250','0','300','0','0','0','250','0','250','300','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00017'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTVAS00046'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00017'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTMAR00050'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTMAR00051'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTANJ00060'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTANJ00061'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTANJ00062'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTMAR00052'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTNAV00053'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTPRE00017' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTPRE00017'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','200','WTPRE00017','50','0','500','0','0','0','50','0','50','500','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00018'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTDAR00069'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTDAR00070'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTBHA00072'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTJAY00081'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTDAR00071'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTHAL00077'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKNB00078'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKNB00079'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKNB00080'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00018'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `ParentCode`='WTKCC00074'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTPRE00018' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	select sum(DebitLeft) as DebitLeft, sum(DebitRight) as DebitRight  from _tbl_payoutsummary where MemberCode='WTPRE00018'
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','201','WTPRE00018','900','500','100','0','0','0','900','0','900','100','0','WTBasic','1',Null,'1000','0','0','0','0','1','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00019'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00019'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTPRE00019' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','202','WTPRE00019','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-11-18 23:30:02')
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00020'
[2020-11-18 23:30:02]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00020'
[2020-11-18 23:30:02]	select * from `_tbl_payoutsummary` where `MemberCode`='WTPRE00020' and (`DebitLeft` >0 or `DebitRight`>0 ) 
[2020-11-18 23:30:02]	insert into `_tbl_payoutsummary` (`PayoutProcessDate`,`MemberID`,`MemberCode`,`TotalLeft`,`TodayLeft`,`TotalRight`,`TodayRight`,`DebitLeft`,`DebitRight`,`AvailableLeft`,`AvailableRight`,`RemainingLeft`,`RemainingRight`,`TodayPayoutPV`,`PackageName`,`PackageID`,`EligibleMinimumPayoutPV`,`EligibleMaximumPayoutPV`,`PayablePV`,`PayableAmount`,`CompanyLeft`,`CompanyRight`,`IsPayoutEligible`,`Charges`,`ChargeAmount`,`PayableAmountDebitCharge`,`processedon`) values ('2020-11-18','203','WTPRE00020','0','0','0','0','0','0','0','0','0','0','0','WTBasic','1',Null,'1000','0','0','0','0','0','20%','0','0','2020-11-18 23:30:02')
